#   x            P0(x)            P1(x)          P2(x)            P3(x)          P4(x)            P5(x)
#--------       --------        ---------       --------        ---------       --------        ---------
-0.378000	1.000000	-0.378000	-0.285674	0.431975	-0.071496	-0.296934	
-0.376000	1.000000	-0.376000	-0.287936	0.431107	-0.067716	-0.299055	
-0.374000	1.000000	-0.374000	-0.290186	0.430216	-0.063937	-0.301130	
-0.372000	1.000000	-0.372000	-0.292424	0.429303	-0.060158	-0.303160	
-0.370000	1.000000	-0.370000	-0.294650	0.428367	-0.056380	-0.305145	
-0.368000	1.000000	-0.368000	-0.296864	0.427410	-0.052604	-0.307083	
-0.366000	1.000000	-0.366000	-0.299066	0.426430	-0.048829	-0.308976	
-0.364000	1.000000	-0.364000	-0.301256	0.425429	-0.045056	-0.310822	
-0.362000	1.000000	-0.362000	-0.303434	0.424405	-0.041285	-0.312623	
-0.360000	1.000000	-0.360000	-0.305600	0.423360	-0.037517	-0.314377	
-0.358000	1.000000	-0.358000	-0.307754	0.422293	-0.033751	-0.316085	
-0.356000	1.000000	-0.356000	-0.309896	0.421205	-0.029989	-0.317747	
-0.354000	1.000000	-0.354000	-0.312026	0.420095	-0.026230	-0.319363	
-0.352000	1.000000	-0.352000	-0.314144	0.418964	-0.022474	-0.320932	
-0.350000	1.000000	-0.350000	-0.316250	0.417812	-0.018723	-0.322455	
-0.348000	1.000000	-0.348000	-0.318344	0.416640	-0.014975	-0.323931	
-0.346000	1.000000	-0.346000	-0.320426	0.415446	-0.011233	-0.325361	
-0.344000	1.000000	-0.344000	-0.322496	0.414231	-0.007495	-0.326744	
-0.342000	1.000000	-0.342000	-0.324554	0.412996	-0.003762	-0.328080	
-0.340000	1.000000	-0.340000	-0.326600	0.411740	-0.000035	-0.329370	
-0.338000	1.000000	-0.338000	-0.328634	0.410464	0.003686	-0.330614	
-0.336000	1.000000	-0.336000	-0.330656	0.409167	0.007402	-0.331810	
-0.334000	1.000000	-0.334000	-0.332666	0.407851	0.011111	-0.332960	
-0.332000	1.000000	-0.332000	-0.334664	0.406514	0.014813	-0.334064	
-0.330000	1.000000	-0.330000	-0.336650	0.405157	0.018509	-0.335120	
-0.328000	1.000000	-0.328000	-0.338624	0.403781	0.022198	-0.336130	
-0.326000	1.000000	-0.326000	-0.340586	0.402385	0.025879	-0.337094	
-0.324000	1.000000	-0.324000	-0.342536	0.400969	0.029552	-0.338010	
-0.322000	1.000000	-0.322000	-0.344474	0.399534	0.033218	-0.338881	
-0.320000	1.000000	-0.320000	-0.346400	0.398080	0.036875	-0.339704	
-0.318000	1.000000	-0.318000	-0.348314	0.396606	0.040524	-0.340481	
